SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,40627,OPTIDX,0,BANKNIFTY-Sep2024-54900-CE,15.0,BANKNIFTY 25 SEP 54900 CALL,2024-09-25 14:30:00,54900.0,CE,5.0,M,OP,,
NSE,D,40637,OPTIDX,0,BANKNIFTY-Sep2024-54900-PE,15.0,BANKNIFTY 25 SEP 54900 PUT,2024-09-25 14:30:00,54900.0,PE,5.0,M,OP,,
NSE,D,40638,OPTIDX,0,BANKNIFTY-Sep2024-55000-CE,15.0,BANKNIFTY 25 SEP 55000 CALL,2024-09-25 14:30:00,55000.0,CE,5.0,M,OP,,
NSE,D,40639,OPTIDX,0,BANKNIFTY-Sep2024-55000-PE,15.0,BANKNIFTY 25 SEP 55000 PUT,2024-09-25 14:30:00,55000.0,PE,5.0,M,OP,,
NSE,D,41354,OPTIDX,0,BANKNIFTY-Sep2024-55100-CE,15.0,BANKNIFTY 25 SEP 55100 CALL,2024-09-25 14:30:00,55100.0,CE,5.0,M,OP,,
NSE,D,41355,OPTIDX,0,BANKNIFTY-Sep2024-55100-PE,15.0,BANKNIFTY 25 SEP 55100 PUT,2024-09-25 14:30:00,55100.0,PE,5.0,M,OP,,
NSE,D,41356,OPTIDX,0,BANKNIFTY-Sep2024-55200-CE,15.0,BANKNIFTY 25 SEP 55200 CALL,2024-09-25 14:30:00,55200.0,CE,5.0,M,OP,,
NSE,D,41357,OPTIDX,0,BANKNIFTY-Sep2024-55200-PE,15.0,BANKNIFTY 25 SEP 55200 PUT,2024-09-25 14:30:00,55200.0,PE,5.0,M,OP,,
NSE,D,41358,OPTIDX,0,BANKNIFTY-Sep2024-55300-CE,15.0,BANKNIFTY 25 SEP 55300 CALL,2024-09-25 14:30:00,55300.0,CE,5.0,M,OP,,
NSE,D,41359,OPTIDX,0,BANKNIFTY-Sep2024-55300-PE,15.0,BANKNIFTY 25 SEP 55300 PUT,2024-09-25 14:30:00,55300.0,PE,5.0,M,OP,,
NSE,D,41361,OPTIDX,0,BANKNIFTY-Sep2024-55400-CE,15.0,BANKNIFTY 25 SEP 55400 CALL,2024-09-25 14:30:00,55400.0,CE,5.0,M,OP,,
NSE,D,41362,OPTIDX,0,BANKNIFTY-Sep2024-55400-PE,15.0,BANKNIFTY 25 SEP 55400 PUT,2024-09-25 14:30:00,55400.0,PE,5.0,M,OP,,
NSE,D,41363,OPTIDX,0,BANKNIFTY-Sep2024-55600-CE,15.0,BANKNIFTY 25 SEP 55600 CALL,2024-09-25 14:30:00,55600.0,CE,5.0,M,OP,,
NSE,D,41364,OPTIDX,0,BANKNIFTY-Sep2024-55600-PE,15.0,BANKNIFTY 25 SEP 55600 PUT,2024-09-25 14:30:00,55600.0,PE,5.0,M,OP,,
NSE,D,41367,OPTIDX,0,BANKNIFTY-Sep2024-55700-CE,15.0,BANKNIFTY 25 SEP 55700 CALL,2024-09-25 14:30:00,55700.0,CE,5.0,M,OP,,
NSE,D,41398,OPTIDX,0,BANKNIFTY-Sep2024-55700-PE,15.0,BANKNIFTY 25 SEP 55700 PUT,2024-09-25 14:30:00,55700.0,PE,5.0,M,OP,,
NSE,D,41399,OPTIDX,0,BANKNIFTY-Sep2024-55800-CE,15.0,BANKNIFTY 25 SEP 55800 CALL,2024-09-25 14:30:00,55800.0,CE,5.0,M,OP,,
NSE,D,41400,OPTIDX,0,BANKNIFTY-Sep2024-55800-PE,15.0,BANKNIFTY 25 SEP 55800 PUT,2024-09-25 14:30:00,55800.0,PE,5.0,M,OP,,
NSE,D,41401,OPTIDX,0,BANKNIFTY-Sep2024-55900-CE,15.0,BANKNIFTY 25 SEP 55900 CALL,2024-09-25 14:30:00,55900.0,CE,5.0,M,OP,,
NSE,D,41414,OPTIDX,0,BANKNIFTY-Sep2024-55900-PE,15.0,BANKNIFTY 25 SEP 55900 PUT,2024-09-25 14:30:00,55900.0,PE,5.0,M,OP,,
NSE,D,41415,OPTIDX,0,BANKNIFTY-Sep2024-56000-CE,15.0,BANKNIFTY 25 SEP 56000 CALL,2024-09-25 14:30:00,56000.0,CE,5.0,M,OP,,
NSE,D,41420,OPTIDX,0,BANKNIFTY-Sep2024-56000-PE,15.0,BANKNIFTY 25 SEP 56000 PUT,2024-09-25 14:30:00,56000.0,PE,5.0,M,OP,,
NSE,D,41421,OPTIDX,0,BANKNIFTY-Sep2024-56100-CE,15.0,BANKNIFTY 25 SEP 56100 CALL,2024-09-25 14:30:00,56100.0,CE,5.0,M,OP,,
NSE,D,41426,OPTIDX,0,BANKNIFTY-Sep2024-56100-PE,15.0,BANKNIFTY 25 SEP 56100 PUT,2024-09-25 14:30:00,56100.0,PE,5.0,M,OP,,
NSE,D,41427,OPTIDX,0,BANKNIFTY-Sep2024-56200-CE,15.0,BANKNIFTY 25 SEP 56200 CALL,2024-09-25 14:30:00,56200.0,CE,5.0,M,OP,,
NSE,D,41431,OPTIDX,0,BANKNIFTY-Sep2024-56200-PE,15.0,BANKNIFTY 25 SEP 56200 PUT,2024-09-25 14:30:00,56200.0,PE,5.0,M,OP,,
NSE,D,41432,OPTIDX,0,BANKNIFTY-Sep2024-56300-CE,15.0,BANKNIFTY 25 SEP 56300 CALL,2024-09-25 14:30:00,56300.0,CE,5.0,M,OP,,
NSE,D,41433,OPTIDX,0,BANKNIFTY-Sep2024-56300-PE,15.0,BANKNIFTY 25 SEP 56300 PUT,2024-09-25 14:30:00,56300.0,PE,5.0,M,OP,,
NSE,D,41434,OPTIDX,0,BANKNIFTY-Sep2024-56400-CE,15.0,BANKNIFTY 25 SEP 56400 CALL,2024-09-25 14:30:00,56400.0,CE,5.0,M,OP,,
NSE,D,41435,OPTIDX,0,BANKNIFTY-Sep2024-56400-PE,15.0,BANKNIFTY 25 SEP 56400 PUT,2024-09-25 14:30:00,56400.0,PE,5.0,M,OP,,
NSE,D,41436,OPTIDX,0,BANKNIFTY-Sep2024-56500-CE,15.0,BANKNIFTY 25 SEP 56500 CALL,2024-09-25 14:30:00,56500.0,CE,5.0,M,OP,,
NSE,D,41437,OPTIDX,0,BANKNIFTY-Sep2024-56500-PE,15.0,BANKNIFTY 25 SEP 56500 PUT,2024-09-25 14:30:00,56500.0,PE,5.0,M,OP,,
NSE,D,41438,OPTIDX,0,BANKNIFTY-Sep2024-56600-CE,15.0,BANKNIFTY 25 SEP 56600 CALL,2024-09-25 14:30:00,56600.0,CE,5.0,M,OP,,
NSE,D,41439,OPTIDX,0,BANKNIFTY-Sep2024-56600-PE,15.0,BANKNIFTY 25 SEP 56600 PUT,2024-09-25 14:30:00,56600.0,PE,5.0,M,OP,,
NSE,D,41446,OPTIDX,0,BANKNIFTY-Sep2024-56700-CE,15.0,BANKNIFTY 25 SEP 56700 CALL,2024-09-25 14:30:00,56700.0,CE,5.0,M,OP,,
NSE,D,41447,OPTIDX,0,BANKNIFTY-Sep2024-56700-PE,15.0,BANKNIFTY 25 SEP 56700 PUT,2024-09-25 14:30:00,56700.0,PE,5.0,M,OP,,
NSE,D,41448,OPTIDX,0,BANKNIFTY-Sep2024-56800-CE,15.0,BANKNIFTY 25 SEP 56800 CALL,2024-09-25 14:30:00,56800.0,CE,5.0,M,OP,,
NSE,D,41449,OPTIDX,0,BANKNIFTY-Sep2024-56800-PE,15.0,BANKNIFTY 25 SEP 56800 PUT,2024-09-25 14:30:00,56800.0,PE,5.0,M,OP,,
NSE,D,41450,OPTIDX,0,BANKNIFTY-Sep2024-56900-CE,15.0,BANKNIFTY 25 SEP 56900 CALL,2024-09-25 14:30:00,56900.0,CE,5.0,M,OP,,
NSE,D,41453,OPTIDX,0,BANKNIFTY-Sep2024-56900-PE,15.0,BANKNIFTY 25 SEP 56900 PUT,2024-09-25 14:30:00,56900.0,PE,5.0,M,OP,,
NSE,D,41455,OPTIDX,0,BANKNIFTY-Sep2024-57100-CE,15.0,BANKNIFTY 25 SEP 57100 CALL,2024-09-25 14:30:00,57100.0,CE,5.0,M,OP,,
NSE,D,41456,OPTIDX,0,BANKNIFTY-Sep2024-57100-PE,15.0,BANKNIFTY 25 SEP 57100 PUT,2024-09-25 14:30:00,57100.0,PE,5.0,M,OP,,
NSE,D,41458,OPTIDX,0,BANKNIFTY-Sep2024-57200-CE,15.0,BANKNIFTY 25 SEP 57200 CALL,2024-09-25 14:30:00,57200.0,CE,5.0,M,OP,,
NSE,D,41459,OPTIDX,0,BANKNIFTY-Sep2024-57200-PE,15.0,BANKNIFTY 25 SEP 57200 PUT,2024-09-25 14:30:00,57200.0,PE,5.0,M,OP,,
NSE,D,41460,OPTIDX,0,BANKNIFTY-Sep2024-57300-CE,15.0,BANKNIFTY 25 SEP 57300 CALL,2024-09-25 14:30:00,57300.0,CE,5.0,M,OP,,
NSE,D,41461,OPTIDX,0,BANKNIFTY-Sep2024-57300-PE,15.0,BANKNIFTY 25 SEP 57300 PUT,2024-09-25 14:30:00,57300.0,PE,5.0,M,OP,,
NSE,D,41464,OPTIDX,0,BANKNIFTY-Sep2024-57400-CE,15.0,BANKNIFTY 25 SEP 57400 CALL,2024-09-25 14:30:00,57400.0,CE,5.0,M,OP,,
NSE,D,41465,OPTIDX,0,BANKNIFTY-Sep2024-57400-PE,15.0,BANKNIFTY 25 SEP 57400 PUT,2024-09-25 14:30:00,57400.0,PE,5.0,M,OP,,
NSE,D,41466,OPTIDX,0,BANKNIFTY-Sep2024-57500-CE,15.0,BANKNIFTY 25 SEP 57500 CALL,2024-09-25 14:30:00,57500.0,CE,5.0,M,OP,,
NSE,D,41467,OPTIDX,0,BANKNIFTY-Sep2024-57500-PE,15.0,BANKNIFTY 25 SEP 57500 PUT,2024-09-25 14:30:00,57500.0,PE,5.0,M,OP,,
NSE,D,41470,OPTIDX,0,BANKNIFTY-Sep2024-57600-CE,15.0,BANKNIFTY 25 SEP 57600 CALL,2024-09-25 14:30:00,57600.0,CE,5.0,M,OP,,
NSE,D,41471,OPTIDX,0,BANKNIFTY-Sep2024-57600-PE,15.0,BANKNIFTY 25 SEP 57600 PUT,2024-09-25 14:30:00,57600.0,PE,5.0,M,OP,,
NSE,D,41472,OPTIDX,0,BANKNIFTY-Sep2024-57700-CE,15.0,BANKNIFTY 25 SEP 57700 CALL,2024-09-25 14:30:00,57700.0,CE,5.0,M,OP,,
NSE,D,41473,OPTIDX,0,BANKNIFTY-Sep2024-57700-PE,15.0,BANKNIFTY 25 SEP 57700 PUT,2024-09-25 14:30:00,57700.0,PE,5.0,M,OP,,
NSE,D,41474,OPTIDX,0,BANKNIFTY-Sep2024-57800-CE,15.0,BANKNIFTY 25 SEP 57800 CALL,2024-09-25 14:30:00,57800.0,CE,5.0,M,OP,,
NSE,D,41475,OPTIDX,0,BANKNIFTY-Sep2024-57800-PE,15.0,BANKNIFTY 25 SEP 57800 PUT,2024-09-25 14:30:00,57800.0,PE,5.0,M,OP,,
NSE,D,41476,OPTIDX,0,BANKNIFTY-Sep2024-57900-CE,15.0,BANKNIFTY 25 SEP 57900 CALL,2024-09-25 14:30:00,57900.0,CE,5.0,M,OP,,
NSE,D,41480,OPTIDX,0,BANKNIFTY-Sep2024-57900-PE,15.0,BANKNIFTY 25 SEP 57900 PUT,2024-09-25 14:30:00,57900.0,PE,5.0,M,OP,,
NSE,D,41481,OPTIDX,0,BANKNIFTY-Sep2024-58000-CE,15.0,BANKNIFTY 25 SEP 58000 CALL,2024-09-25 14:30:00,58000.0,CE,5.0,M,OP,,
NSE,D,41482,OPTIDX,0,BANKNIFTY-Sep2024-58000-PE,15.0,BANKNIFTY 25 SEP 58000 PUT,2024-09-25 14:30:00,58000.0,PE,5.0,M,OP,,
NSE,D,41483,OPTIDX,0,BANKNIFTY-Sep2024-58100-CE,15.0,BANKNIFTY 25 SEP 58100 CALL,2024-09-25 14:30:00,58100.0,CE,5.0,M,OP,,
NSE,D,41494,OPTIDX,0,BANKNIFTY-Sep2024-58100-PE,15.0,BANKNIFTY 25 SEP 58100 PUT,2024-09-25 14:30:00,58100.0,PE,5.0,M,OP,,
NSE,D,41495,OPTIDX,0,BANKNIFTY-Sep2024-58200-CE,15.0,BANKNIFTY 25 SEP 58200 CALL,2024-09-25 14:30:00,58200.0,CE,5.0,M,OP,,
NSE,D,41496,OPTIDX,0,BANKNIFTY-Sep2024-58200-PE,15.0,BANKNIFTY 25 SEP 58200 PUT,2024-09-25 14:30:00,58200.0,PE,5.0,M,OP,,
NSE,D,41497,OPTIDX,0,BANKNIFTY-Sep2024-58300-CE,15.0,BANKNIFTY 25 SEP 58300 CALL,2024-09-25 14:30:00,58300.0,CE,5.0,M,OP,,
NSE,D,41514,OPTIDX,0,BANKNIFTY-Sep2024-58300-PE,15.0,BANKNIFTY 25 SEP 58300 PUT,2024-09-25 14:30:00,58300.0,PE,5.0,M,OP,,
NSE,D,41515,OPTIDX,0,BANKNIFTY-Sep2024-58400-CE,15.0,BANKNIFTY 25 SEP 58400 CALL,2024-09-25 14:30:00,58400.0,CE,5.0,M,OP,,
NSE,D,41520,OPTIDX,0,BANKNIFTY-Sep2024-58400-PE,15.0,BANKNIFTY 25 SEP 58400 PUT,2024-09-25 14:30:00,58400.0,PE,5.0,M,OP,,
NSE,D,41521,OPTIDX,0,BANKNIFTY-Sep2024-58600-CE,15.0,BANKNIFTY 25 SEP 58600 CALL,2024-09-25 14:30:00,58600.0,CE,5.0,M,OP,,
NSE,D,41526,OPTIDX,0,BANKNIFTY-Sep2024-58600-PE,15.0,BANKNIFTY 25 SEP 58600 PUT,2024-09-25 14:30:00,58600.0,PE,5.0,M,OP,,
NSE,D,41527,OPTIDX,0,BANKNIFTY-Sep2024-58700-CE,15.0,BANKNIFTY 25 SEP 58700 CALL,2024-09-25 14:30:00,58700.0,CE,5.0,M,OP,,
NSE,D,41530,OPTIDX,0,BANKNIFTY-Sep2024-58700-PE,15.0,BANKNIFTY 25 SEP 58700 PUT,2024-09-25 14:30:00,58700.0,PE,5.0,M,OP,,
NSE,D,41531,OPTIDX,0,BANKNIFTY-Sep2024-58800-CE,15.0,BANKNIFTY 25 SEP 58800 CALL,2024-09-25 14:30:00,58800.0,CE,5.0,M,OP,,
NSE,D,41534,OPTIDX,0,BANKNIFTY-Sep2024-58800-PE,15.0,BANKNIFTY 25 SEP 58800 PUT,2024-09-25 14:30:00,58800.0,PE,5.0,M,OP,,
NSE,D,41535,OPTIDX,0,BANKNIFTY-Sep2024-58900-CE,15.0,BANKNIFTY 25 SEP 58900 CALL,2024-09-25 14:30:00,58900.0,CE,5.0,M,OP,,
NSE,D,41540,OPTIDX,0,BANKNIFTY-Sep2024-58900-PE,15.0,BANKNIFTY 25 SEP 58900 PUT,2024-09-25 14:30:00,58900.0,PE,5.0,M,OP,,
NSE,D,41541,OPTIDX,0,BANKNIFTY-Sep2024-59000-CE,15.0,BANKNIFTY 25 SEP 59000 CALL,2024-09-25 14:30:00,59000.0,CE,5.0,M,OP,,
NSE,D,41542,OPTIDX,0,BANKNIFTY-Sep2024-59000-PE,15.0,BANKNIFTY 25 SEP 59000 PUT,2024-09-25 14:30:00,59000.0,PE,5.0,M,OP,,
NSE,D,41543,OPTIDX,0,BANKNIFTY-Sep2024-59100-CE,15.0,BANKNIFTY 25 SEP 59100 CALL,2024-09-25 14:30:00,59100.0,CE,5.0,M,OP,,
NSE,D,41562,OPTIDX,0,BANKNIFTY-Sep2024-59100-PE,15.0,BANKNIFTY 25 SEP 59100 PUT,2024-09-25 14:30:00,59100.0,PE,5.0,M,OP,,
NSE,D,41563,OPTIDX,0,BANKNIFTY-Sep2024-59200-CE,15.0,BANKNIFTY 25 SEP 59200 CALL,2024-09-25 14:30:00,59200.0,CE,5.0,M,OP,,
NSE,D,41570,OPTIDX,0,BANKNIFTY-Sep2024-59200-PE,15.0,BANKNIFTY 25 SEP 59200 PUT,2024-09-25 14:30:00,59200.0,PE,5.0,M,OP,,
NSE,D,41571,OPTIDX,0,BANKNIFTY-Sep2024-59300-CE,15.0,BANKNIFTY 25 SEP 59300 CALL,2024-09-25 14:30:00,59300.0,CE,5.0,M,OP,,
NSE,D,41583,OPTIDX,0,BANKNIFTY-Sep2024-59300-PE,15.0,BANKNIFTY 25 SEP 59300 PUT,2024-09-25 14:30:00,59300.0,PE,5.0,M,OP,,
NSE,D,41584,OPTIDX,0,BANKNIFTY-Sep2024-59400-CE,15.0,BANKNIFTY 25 SEP 59400 CALL,2024-09-25 14:30:00,59400.0,CE,5.0,M,OP,,
NSE,D,41585,OPTIDX,0,BANKNIFTY-Sep2024-59400-PE,15.0,BANKNIFTY 25 SEP 59400 PUT,2024-09-25 14:30:00,59400.0,PE,5.0,M,OP,,
NSE,D,41588,OPTIDX,0,BANKNIFTY-Sep2024-59500-CE,15.0,BANKNIFTY 25 SEP 59500 CALL,2024-09-25 14:30:00,59500.0,CE,5.0,M,OP,,
NSE,D,41589,OPTIDX,0,BANKNIFTY-Sep2024-59500-PE,15.0,BANKNIFTY 25 SEP 59500 PUT,2024-09-25 14:30:00,59500.0,PE,5.0,M,OP,,
NSE,D,41590,OPTIDX,0,BANKNIFTY-Sep2024-59600-CE,15.0,BANKNIFTY 25 SEP 59600 CALL,2024-09-25 14:30:00,59600.0,CE,5.0,M,OP,,
NSE,D,41591,OPTIDX,0,BANKNIFTY-Sep2024-59600-PE,15.0,BANKNIFTY 25 SEP 59600 PUT,2024-09-25 14:30:00,59600.0,PE,5.0,M,OP,,
NSE,D,41592,OPTIDX,0,BANKNIFTY-Sep2024-59700-CE,15.0,BANKNIFTY 25 SEP 59700 CALL,2024-09-25 14:30:00,59700.0,CE,5.0,M,OP,,
NSE,D,41593,OPTIDX,0,BANKNIFTY-Sep2024-59700-PE,15.0,BANKNIFTY 25 SEP 59700 PUT,2024-09-25 14:30:00,59700.0,PE,5.0,M,OP,,
NSE,D,41594,OPTIDX,0,BANKNIFTY-Sep2024-59800-CE,15.0,BANKNIFTY 25 SEP 59800 CALL,2024-09-25 14:30:00,59800.0,CE,5.0,M,OP,,
NSE,D,41596,OPTIDX,0,BANKNIFTY-Sep2024-59800-PE,15.0,BANKNIFTY 25 SEP 59800 PUT,2024-09-25 14:30:00,59800.0,PE,5.0,M,OP,,
NSE,D,41597,OPTIDX,0,BANKNIFTY-Sep2024-59900-CE,15.0,BANKNIFTY 25 SEP 59900 CALL,2024-09-25 14:30:00,59900.0,CE,5.0,M,OP,,
NSE,D,41598,OPTIDX,0,BANKNIFTY-Sep2024-59900-PE,15.0,BANKNIFTY 25 SEP 59900 PUT,2024-09-25 14:30:00,59900.0,PE,5.0,M,OP,,
NSE,D,41599,OPTIDX,0,BANKNIFTY-Sep2024-60100-CE,15.0,BANKNIFTY 25 SEP 60100 CALL,2024-09-25 14:30:00,60100.0,CE,5.0,M,OP,,
NSE,D,41618,OPTIDX,0,BANKNIFTY-Sep2024-60100-PE,15.0,BANKNIFTY 25 SEP 60100 PUT,2024-09-25 14:30:00,60100.0,PE,5.0,M,OP,,
NSE,D,41619,OPTIDX,0,BANKNIFTY-Sep2024-60200-CE,15.0,BANKNIFTY 25 SEP 60200 CALL,2024-09-25 14:30:00,60200.0,CE,5.0,M,OP,,
NSE,D,41622,OPTIDX,0,BANKNIFTY-Sep2024-60200-PE,15.0,BANKNIFTY 25 SEP 60200 PUT,2024-09-25 14:30:00,60200.0,PE,5.0,M,OP,,
NSE,D,41623,OPTIDX,0,BANKNIFTY-Sep2024-60300-CE,15.0,BANKNIFTY 25 SEP 60300 CALL,2024-09-25 14:30:00,60300.0,CE,5.0,M,OP,,
NSE,D,41624,OPTIDX,0,BANKNIFTY-Sep2024-60300-PE,15.0,BANKNIFTY 25 SEP 60300 PUT,2024-09-25 14:30:00,60300.0,PE,5.0,M,OP,,
NSE,D,41625,OPTIDX,0,BANKNIFTY-Sep2024-60400-CE,15.0,BANKNIFTY 25 SEP 60400 CALL,2024-09-25 14:30:00,60400.0,CE,5.0,M,OP,,
NSE,D,41628,OPTIDX,0,BANKNIFTY-Sep2024-60400-PE,15.0,BANKNIFTY 25 SEP 60400 PUT,2024-09-25 14:30:00,60400.0,PE,5.0,M,OP,,
NSE,D,41629,OPTIDX,0,BANKNIFTY-Sep2024-60500-CE,15.0,BANKNIFTY 25 SEP 60500 CALL,2024-09-25 14:30:00,60500.0,CE,5.0,M,OP,,
NSE,D,41634,OPTIDX,0,BANKNIFTY-Sep2024-60500-PE,15.0,BANKNIFTY 25 SEP 60500 PUT,2024-09-25 14:30:00,60500.0,PE,5.0,M,OP,,
NSE,D,41635,OPTIDX,0,BANKNIFTY-Sep2024-60600-CE,15.0,BANKNIFTY 25 SEP 60600 CALL,2024-09-25 14:30:00,60600.0,CE,5.0,M,OP,,
NSE,D,41636,OPTIDX,0,BANKNIFTY-Sep2024-60600-PE,15.0,BANKNIFTY 25 SEP 60600 PUT,2024-09-25 14:30:00,60600.0,PE,5.0,M,OP,,
NSE,D,41637,OPTIDX,0,BANKNIFTY-Sep2024-60700-CE,15.0,BANKNIFTY 25 SEP 60700 CALL,2024-09-25 14:30:00,60700.0,CE,5.0,M,OP,,
NSE,D,41648,OPTIDX,0,BANKNIFTY-Sep2024-60700-PE,15.0,BANKNIFTY 25 SEP 60700 PUT,2024-09-25 14:30:00,60700.0,PE,5.0,M,OP,,
NSE,D,41649,OPTIDX,0,BANKNIFTY-Sep2024-60800-CE,15.0,BANKNIFTY 25 SEP 60800 CALL,2024-09-25 14:30:00,60800.0,CE,5.0,M,OP,,
NSE,D,41650,OPTIDX,0,BANKNIFTY-Sep2024-60800-PE,15.0,BANKNIFTY 25 SEP 60800 PUT,2024-09-25 14:30:00,60800.0,PE,5.0,M,OP,,
NSE,D,41651,OPTIDX,0,BANKNIFTY-Sep2024-60900-CE,15.0,BANKNIFTY 25 SEP 60900 CALL,2024-09-25 14:30:00,60900.0,CE,5.0,M,OP,,
NSE,D,41652,OPTIDX,0,BANKNIFTY-Sep2024-60900-PE,15.0,BANKNIFTY 25 SEP 60900 PUT,2024-09-25 14:30:00,60900.0,PE,5.0,M,OP,,
NSE,D,41658,OPTIDX,0,BANKNIFTY-Sep2024-61000-CE,15.0,BANKNIFTY 25 SEP 61000 CALL,2024-09-25 14:30:00,61000.0,CE,5.0,M,OP,,
NSE,D,41659,OPTIDX,0,BANKNIFTY-Sep2024-61000-PE,15.0,BANKNIFTY 25 SEP 61000 PUT,2024-09-25 14:30:00,61000.0,PE,5.0,M,OP,,
NSE,D,41664,OPTIDX,0,BANKNIFTY-Sep2024-61100-CE,15.0,BANKNIFTY 25 SEP 61100 CALL,2024-09-25 14:30:00,61100.0,CE,5.0,M,OP,,
NSE,D,41665,OPTIDX,0,BANKNIFTY-Sep2024-61100-PE,15.0,BANKNIFTY 25 SEP 61100 PUT,2024-09-25 14:30:00,61100.0,PE,5.0,M,OP,,
NSE,D,41670,OPTIDX,0,BANKNIFTY-Sep2024-61200-CE,15.0,BANKNIFTY 25 SEP 61200 CALL,2024-09-25 14:30:00,61200.0,CE,5.0,M,OP,,
NSE,D,41672,OPTIDX,0,BANKNIFTY-Sep2024-61200-PE,15.0,BANKNIFTY 25 SEP 61200 PUT,2024-09-25 14:30:00,61200.0,PE,5.0,M,OP,,
NSE,D,41673,OPTIDX,0,BANKNIFTY-Sep2024-61300-CE,15.0,BANKNIFTY 25 SEP 61300 CALL,2024-09-25 14:30:00,61300.0,CE,5.0,M,OP,,
NSE,D,41681,OPTIDX,0,BANKNIFTY-Sep2024-61300-PE,15.0,BANKNIFTY 25 SEP 61300 PUT,2024-09-25 14:30:00,61300.0,PE,5.0,M,OP,,
NSE,D,41682,OPTIDX,0,BANKNIFTY-Sep2024-61400-CE,15.0,BANKNIFTY 25 SEP 61400 CALL,2024-09-25 14:30:00,61400.0,CE,5.0,M,OP,,
NSE,D,41683,OPTIDX,0,BANKNIFTY-Sep2024-61400-PE,15.0,BANKNIFTY 25 SEP 61400 PUT,2024-09-25 14:30:00,61400.0,PE,5.0,M,OP,,
NSE,D,41684,OPTIDX,0,BANKNIFTY-Sep2024-61600-CE,15.0,BANKNIFTY 25 SEP 61600 CALL,2024-09-25 14:30:00,61600.0,CE,5.0,M,OP,,
NSE,D,41685,OPTIDX,0,BANKNIFTY-Sep2024-61600-PE,15.0,BANKNIFTY 25 SEP 61600 PUT,2024-09-25 14:30:00,61600.0,PE,5.0,M,OP,,
NSE,D,41686,OPTIDX,0,BANKNIFTY-Sep2024-61700-CE,15.0,BANKNIFTY 25 SEP 61700 CALL,2024-09-25 14:30:00,61700.0,CE,5.0,M,OP,,
NSE,D,41687,OPTIDX,0,BANKNIFTY-Sep2024-61700-PE,15.0,BANKNIFTY 25 SEP 61700 PUT,2024-09-25 14:30:00,61700.0,PE,5.0,M,OP,,
NSE,D,41688,OPTIDX,0,BANKNIFTY-Sep2024-61800-CE,15.0,BANKNIFTY 25 SEP 61800 CALL,2024-09-25 14:30:00,61800.0,CE,5.0,M,OP,,
NSE,D,41689,OPTIDX,0,BANKNIFTY-Sep2024-61800-PE,15.0,BANKNIFTY 25 SEP 61800 PUT,2024-09-25 14:30:00,61800.0,PE,5.0,M,OP,,
NSE,D,41690,OPTIDX,0,BANKNIFTY-Sep2024-61900-CE,15.0,BANKNIFTY 25 SEP 61900 CALL,2024-09-25 14:30:00,61900.0,CE,5.0,M,OP,,
NSE,D,41691,OPTIDX,0,BANKNIFTY-Sep2024-61900-PE,15.0,BANKNIFTY 25 SEP 61900 PUT,2024-09-25 14:30:00,61900.0,PE,5.0,M,OP,,
NSE,D,41692,OPTIDX,0,BANKNIFTY-Sep2024-62000-CE,15.0,BANKNIFTY 25 SEP 62000 CALL,2024-09-25 14:30:00,62000.0,CE,5.0,M,OP,,
NSE,D,41693,OPTIDX,0,BANKNIFTY-Sep2024-62000-PE,15.0,BANKNIFTY 25 SEP 62000 PUT,2024-09-25 14:30:00,62000.0,PE,5.0,M,OP,,
NSE,D,41702,OPTIDX,0,BANKNIFTY-Sep2024-62500-CE,15.0,BANKNIFTY 25 SEP 62500 CALL,2024-09-25 14:30:00,62500.0,CE,5.0,M,OP,,
NSE,D,41708,OPTIDX,0,BANKNIFTY-Sep2024-62500-PE,15.0,BANKNIFTY 25 SEP 62500 PUT,2024-09-25 14:30:00,62500.0,PE,5.0,M,OP,,
NSE,D,41709,OPTIDX,0,BANKNIFTY-Sep2024-63500-CE,15.0,BANKNIFTY 25 SEP 63500 CALL,2024-09-25 14:30:00,63500.0,CE,5.0,M,OP,,
NSE,D,41863,OPTIDX,0,BANKNIFTY-Sep2024-63500-PE,15.0,BANKNIFTY 25 SEP 63500 PUT,2024-09-25 14:30:00,63500.0,PE,5.0,M,OP,,
NSE,D,41865,OPTIDX,0,BANKNIFTY-Sep2024-64000-CE,15.0,BANKNIFTY 25 SEP 64000 CALL,2024-09-25 14:30:00,64000.0,CE,5.0,M,OP,,
NSE,D,41868,OPTIDX,0,BANKNIFTY-Sep2024-64000-PE,15.0,BANKNIFTY 25 SEP 64000 PUT,2024-09-25 14:30:00,64000.0,PE,5.0,M,OP,,
NSE,D,41870,OPTIDX,0,BANKNIFTY-Sep2024-65000-CE,15.0,BANKNIFTY 25 SEP 65000 CALL,2024-09-25 14:30:00,65000.0,CE,5.0,M,OP,,
